time_s,total_Fx_N_min,total_Fx_N_max,total_Fx_N_valid_scenarios,total_Fz_N_min,total_Fz_N_max,total_Fz_N_valid_scenarios,left_ankle_Nm_min,left_ankle_Nm_max,left_ankle_Nm_valid_scenarios,left_knee_Nm_min,left_knee_Nm_max,left_knee_Nm_valid_scenarios,left_hip_Nm_min,left_hip_Nm_max,left_hip_Nm_valid_scenarios,right_ankle_Nm_min,right_ankle_Nm_max,right_ankle_Nm_valid_scenarios,right_knee_Nm_min,right_knee_Nm_max,right_knee_Nm_valid_scenarios,right_hip_Nm_min,right_hip_Nm_max,right_hip_Nm_valid_scenarios
0.398456,21.52551161239068,26.487585770789664,15,888.9230389309765,993.2477132041271,15,-42.31824601071625,3.863853136929926,15,-46.15603814712265,-3.3690329115211712,15,-157.96959447729202,-110.90119891186262,15,-74.02458779478854,8.406652902805364,15,12.528578068939623,51.250245860639794,15,-66.93753716389358,16.88596438415299,15
0.431789,23.460015521132004,41.461481825859615,15,890.8627049388377,995.3965954051199,15,-39.279536236678574,3.9190211281669107,15,-44.31985700496561,-6.109040820241769,15,-151.30676254333503,-102.27140277141815,15,-77.75439312650192,8.61278167371514,15,8.715418891176114,52.703880397153924,15,-76.3075931651415,13.966336050319198,15
0.465122,27.015145060223947,48.522204697968405,15,886.8790718032874,990.9328251487864,15,-39.617223299587195,4.68684441342036,15,-44.54022004036986,-5.063842352415334,15,-150.0683291560636,-102.86828275171325,15,-75.52205963387914,8.615950347810971,15,9.445900628217771,51.73616274201785,15,-71.8034074825159,15.105633456131136,15
0.498456,29.306360134618124,44.23264765505835,15,877.7902307464348,980.7765863600175,15,-40.75407770980949,5.773212172620447,15,-45.15412209651286,-2.75930729423338,15,-149.47954647043207,-105.62496559970354,15,-71.16046301774124,8.519517755907977,15,11.637246731073247,49.88197619083156,15,-62.78324300950228,17.358656031651293,15
0.531789,28.657224641975134,35.07624800840522,15,861.6282625824289,962.7212135273908,15,-41.04530997265201,6.635762747655633,15,-45.161777571722304,-1.1837386930478284,15,-146.08208457533578,-105.80308048387074,15,-66.8634759253792,8.405436811076768,15,13.344044705813772,48.137474838342726,15,-54.31689885591956,19.261914153003417,15
0.565111,26.053330621057366,31.842959647958804,15,844.2693324950583,943.3399953821403,15,-41.302986140777605,7.368557571327365,15,-45.211413166550386,0.14516251349714482,15,-142.08704571883368,-105.60430921975637,15,-62.41587644605708,8.307756437091024,15,15.398366463583429,46.5716721874515,15,-45.58046684550237,21.104159266194895,15
0.598444,20.14758855731937,26.453035072394773,15,831.8021181086489,929.4344361029184,15,-42.6638108190151,7.90795608613287,15,-46.20840565867045,1.6281278663477208,15,-140.1632963440717,-107.76124873053531,15,-57.461428861033156,8.177528181323778,15,18.262620687497506,44.87220361497193,15,-35.309197098015126,23.476195480766712,15
0.631778,11.818501773957463,23.787096646479302,15,822.4775842517774,919.0479175510171,15,-44.895852422316345,8.398330598600161,15,-47.644570885865996,3.79696193333007,15,-139.38972210197366,-111.31581216110452,15,-52.40257388056655,7.9394542855783605,15,21.371670826668733,44.66415351751739,15,-24.524767862594963,25.691634978778783,15
0.665111,5.750540200295446,21.460175133199048,15,812.4455788727994,907.8524460280091,15,-46.71758285094003,8.178537362564683,15,-49.045737441220346,4.471191144196723,15,-138.01181484135535,-113.44356026480699,15,-48.365819226537624,7.684783167313996,15,23.139511148313645,44.05458107883007,15,-16.842548520685707,26.920475291757818,15
0.698444,10.489294296906705,19.24562326111819,15,812.1539384237294,907.5300475566911,15,-48.174000086512955,7.986378756295949,15,-50.49371636826827,4.30044678777852,15,-137.10828457898154,-112.80188936722726,15,-46.66900048278318,7.390346503521617,15,23.296818685649832,43.0268752164788,15,-13.094460451934122,27.463257733531773,15
0.731778,14.367656037540621,22.61607880647804,15,813.7130652688302,909.2676758709474,15,-49.00337914231662,8.232499813346791,15,-50.78610047125414,5.403113361454818,15,-135.37715312912994,-111.1812412469049,15,-46.09833668754531,7.006142074017098,15,23.059123597004255,41.97514616050644,15,-10.959836115483744,27.461093423888645,15
0.765111,11.560324335715345,27.269333326792363,15,817.5134300565315,913.5004914845445,15,-48.71990531997783,8.537428778933489,15,-49.51049766447907,7.287013568556919,15,-132.33861591371374,-108.59360285201026,15,-47.367857716037214,6.6019844688298095,15,22.18625133779554,41.176223998328275,15,-11.501520738134568,27.178340434126838,15
0.798444,8.542442027241595,29.042786902934893,15,819.7597648582486,916.0027472616212,15,-49.79844629176057,9.565466381428287,15,-47.09830208991334,14.020751182967004,15,-128.82294017003198,-105.59602626535761,15,-46.64877578414777,5.937804875763947,15,23.330722596194185,40.579806763386095,15,-7.232317777205672,26.923108164745244,15
0.831778,6.171069756255228,14.690573873813271,15,822.3145768646829,918.8523568812211,15,-51.170850208921365,10.537258626294374,15,-43.82915075877477,22.47664292181132,15,-125.74871501450495,-99.91065450193685,15,-45.6793526406958,5.29162987693151,15,24.548593677270134,39.75037692979586,15,-3.4723258726719965,25.980893283391893,15
0.865111,-0.3677495640146732,1.2748398397799399,15,820.3617743581362,916.6688064395287,15,-53.576611604477876,12.255057870334547,15,-38.78048908356794,35.78437213775423,15,-120.58382697518282,-90.55812775418582,15,-42.30084534983246,4.396863102586842,15,24.470024082203988,37.70300635693158,15,3.3034545725719022,24.648763827185256,15
0.898433,-9.00964321165926,-6.409363992586855,15,819.9350047353786,916.1919726251048,15,-54.86245546348267,13.534706541733222,15,-33.213801916182256,47.684859340413325,15,-114.86621080347044,-82.22465718432787,15,-40.530505347124006,3.8176172378774473,15,20.53492362658229,36.53868514571869,15,7.066525672069536,25.36840162740128,15
0.931767,-17.690773776927315,-14.474269453849425,15,823.287430199819,919.9339444419865,15,-56.19231539423281,14.48712820733661,15,-28.266723390930387,58.40311739441553,15,-109.86331662458119,-74.94779005075395,15,-39.432667767062,3.44848644231645,15,17.804362731691743,36.47380558153378,15,10.204605340394682,25.796392833994435,15
0.9651,-28.669466470908258,-19.68898120681144,15,834.952746619417,932.9667408667681,15,-58.58046162878516,15.552333310044986,15,-23.682749490765254,70.05510325360201,15,-106.59626693103404,-67.47463650294699,15,-38.144168759145415,3.0764980666149286,15,14.682642480504786,36.4882457270842,15,14.049538615842579,26.37568522388367,15
0.998433,-40.12579116254136,-18.920905157404768,15,851.8610495167393,951.8566006065745,15,-61.28641945572376,15.95482441665137,15,-21.1314808473307,78.45409412890376,15,-106.37437850135694,-61.4440917334264,15,-37.58127542247464,2.897449367288038,15,12.997399160886285,37.522842130521504,15,13.376073642224913,27.62542948813346,15
1.031767,-38.52063909025912,-15.420349045518343,15,858.6267317783334,959.41160648727,15,-62.29124764142004,15.347828488571437,15,-21.259139092240233,79.61432221944949,15,-104.86670647697352,-58.078172289066664,15,-38.15731718899375,3.0551357872556038,15,14.010152377270046,39.86777184144233,15,13.599932811375288,29.00307113525248,15
1.0651,-29.17915267091104,-7.534741317373529,15,860.1690923796267,961.1349890924256,15,-60.847847513894585,13.221161273046171,15,-24.598703059290962,71.42320101458182,15,-102.71985965425519,-60.70079979249228,15,-41.35991106809349,3.8565562345596893,15,20.316519124000024,45.463159127584305,15,17.779962660617468,31.26313189545869,15
1.098433,-12.670035838920473,6.354818363428301,15,856.4671263401933,956.9969677805344,15,-57.933983818889445,11.291063296954853,15,-28.48626628995274,60.09657783225314,15,-100.50351937204303,-63.85439553705301,15,-45.39111049272738,4.636299155966316,15,27.036082050872942,50.37036559963805,15,16.226092984209004,32.39543424892134,15
1.131767,9.346044162367509,24.789754887297207,15,844.8180999457858,943.9836261564802,15,-53.044805220102944,9.077554839144128,15,-31.87733966903256,45.93231593273484,15,-98.9879040256163,-67.55659927650386,15,-50.573607801409445,5.464656656192754,15,35.17234099218132,55.28197020313131,15,10.82708283630216,31.754878349800876,15
1.1651,33.66279722356065,49.854741855610456,15,829.5386038626569,926.9205121380436,15,-46.69028591008995,6.455330771068297,15,-34.412798356716856,29.61736520687867,15,-96.23803438425954,-72.41430739424561,15,-57.441149368008574,6.065023779053995,15,40.70455707650705,58.52898520505168,15,0.011519813499932141,29.735825347848422,15
1.198422,60.14726324442498,75.92234534019714,15,801.7217776584394,895.8426785274276,15,-40.73371319142063,4.047580136720363,15,-34.767209805476284,16.467956397299265,15,-90.46372718856564,-73.81372370712384,15,-62.03479462288955,6.145378436709237,15,35.60868193539704,57.41614216874737,15,-11.139900854635282,29.629075057379534,15
1.231756,95.0551080465664,116.17846539024771,15,779.2209343452125,870.7068481962195,15,-31.62342096415116,1.193546320691965,15,-31.614731693525243,2.258444284566616,15,-84.58394862746572,-57.07918850088191,15,-71.32871301714371,6.256054989720992,15,25.723762332890125,53.96155936592356,15,-33.93023857455502,26.51773835673268,15
1.265089,124.6895156775685,152.39829693925006,15,766.5961236168769,856.6121388670531,15,-26.114618001146166,-0.6951844218627521,15,-27.690124559306746,-5.294574867268745,15,-83.11446759270373,-41.965965213444115,15,-78.99995543374123,6.066530754606436,15,15.226256495052013,55.186097338150496,15,-54.43855605058192,21.638485612317293,15
1.298422,141.09070965605738,182.54902478963137,15,771.5313971475744,862.1442187603676,15,-26.87550792197135,-2.032341599068495,15,-27.09571165171334,-7.449788419086285,15,-84.9130145117236,-34.87637444245411,15,-85.57291156426659,5.416925422247868,15,7.3619571763598515,55.556040477927134,15,-66.4424186701874,20.011269887211597,15
1.331756,147.17628537826164,198.8215165228762,15,781.3185586004495,873.0915619041647,15,-29.72337509383787,-2.9587939825164327,15,-27.34886798859306,-5.158814825189632,15,-90.98953470933215,-41.01087414562473,15,-87.96199573663569,4.881906257119994,15,4.969651407088534,54.417216285314055,15,-58.78126000558756,27.636209709269764,15
1.365089,146.57886603028302,198.89470046982308,15,796.5600383131996,890.1300907645206,15,-34.71875505895995,-3.4441441400377926,15,-31.214501021356515,4.189857364426635,15,-100.22562818904817,-62.957490981674646,15,-81.38162079249466,5.1379291848269695,15,14.852970322093697,53.66394280020404,15,-28.89676591232436,42.087359981873185,15
1.398422,140.35071767671698,181.1833827585023,15,819.472186461348,915.7349187034168,15,-49.32034423178017,-3.242600096533266,15,-36.58583283878746,23.58837368175766,15,-113.96998715023274,-90.96843740420962,15,-66.16587414925684,5.528727451344038,15,33.879097903617634,57.618658602895074,15,11.739881719028958,54.11477792072159,15
1.431756,123.00604240464669,150.34071849456802,15,845.3898316726064,944.6904099985549,15,-67.09155180601141,-3.0624062113371906,15,-35.90890151067507,51.350002983911104,15,-125.49124547742315,-88.3279674045317,15,-47.51245846328726,5.42938671666342,15,36.835494579836066,63.28607693392364,15,47.964328591927,71.91760248382806,15
1.465089,101.754891544616,124.36708966564133,15,872.003252344042,974.4190087603153,15,-81.59236304725454,-3.6921675923948385,15,-28.371291951938097,82.50775817567731,15,-121.06993973708802,-69.7596294467973,15,-35.023201631271554,3.7782732089315054,15,19.342822635380838,60.55824758218636,15,48.76712217127448,79.56571116064903,15
1.498411,73.38188065672814,91.00012298333279,14,888.0490093063095,992.3324446799419,14,,,0,,,0,,,0,,,0,,,0,,,0
1.531744,44.077550393809574,65.73721958984915,14,894.60132670444,999.6394123273507,14,,,0,,,0,,,0,,,0,,,0,,,0
1.565078,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
1.598411,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.631744,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.665078,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.698411,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.731744,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.765078,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.7984,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.831733,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.865067,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.8984,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.931733,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.965067,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.9984,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.031733,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.065067,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.098389,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.131722,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.165056,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
2.198389,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.231722,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.265056,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.298389,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.331722,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.365056,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.398378,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.431711,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.465044,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.498378,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.531711,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.565044,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.598378,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.631711,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.665044,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
2.698367,-6.964902163915604,17.156677837912206,14,667.1799070718652,745.5289154523741,14,,,0,,,0,,,0,,,0,,,0,,,0
2.7317,-14.717752750281477,19.962062736626894,14,447.61145296574375,535.5092036456298,14,,,0,,,0,,,0,,,0,,,0,,,0
2.765033,6.714771691491337,66.23738014201297,15,226.29633901799158,551.8283172282071,15,,,0,,,0,,,0,,,0,,,0,,,0
2.798367,48.22280518410064,87.51705413130618,14,233.18656345690488,525.6084397484182,14,,,0,,,0,,,0,,,0,,,0,,,0
2.8317,95.2507922809848,116.41763501009291,15,243.6106512013371,544.9043306559646,15,,,0,,,0,,,0,,,0,,,0,,,0
2.865033,140.23725975356993,183.01791356517447,15,444.26677582546,609.9011449162806,15,,,0,,,0,,,0,,,0,,,0,,,0
2.898367,166.0258645572316,225.81659329105014,15,651.6850996949743,728.2145813682296,15,,,0,,,0,,,0,,,0,,,0,,,0
2.9317,179.3890313290815,250.54645366140528,15,843.6974836299224,942.7917138671423,15,,,0,,,0,,,0,,,0,,,0,,,0
2.965033,201.11404454765244,245.80605444713063,14,1014.4147445407655,1154.353454103879,14,,,1,,,1,,,1,,,1,,,1,,,1
2.998367,173.91503484279133,236.49710053774888,14,1147.6284797214016,1318.8144038302323,14,,,1,,,1,,,1,,,1,,,1,,,1
3.031689,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
3.065022,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.098356,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.131689,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.165022,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.198356,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.231689,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.265022,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.298356,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.331678,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.365011,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.398344,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.431678,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.465011,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.498344,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.531678,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.565011,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.598344,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
3.631667,21.638982546810333,30.67845337534666,14,600.9108484143069,671.5208368789581,14,,,1,,,1,,,1,,,1,,,1,,,1
3.665,8.860348824416219,10.829315229842075,14,602.5682018621212,673.3268374150301,14,,,1,,,1,,,1,,,1,,,1,,,1
3.698333,-4.71293717457428,5.516550394511781,15,629.4942001736204,703.3687167336792,15,,,1,,,1,,,1,,,1,,,1,,,1
3.731667,-15.943231282392663,-2.8329337359838993,15,652.4284003809628,728.9493598493088,15,,,1,,,1,,,1,,,1,,,1,,,1
3.765,-27.328146629257795,-14.321949309404513,15,674.6184188657716,753.7010709445236,15,,,0,,,0,,,0,,,0,,,0,,,0
3.798333,-42.370004862286436,-24.30288332725446,15,699.3212588601017,781.2686105365998,15,,,0,,,0,,,0,,,0,,,0,,,0
3.831667,-64.79358682028209,-50.259639227608915,15,744.0610946642345,831.2491759786882,15,,,0,,,0,,,0,,,0,,,0,,,0
3.865,-81.13714290894971,-62.732302631531745,15,804.9582547990537,899.3164362726087,15,,,0,,,0,,,0,,,0,,,0,,,0
3.898333,-94.39125237539494,-65.83873397794267,15,875.5125204322553,978.1718051475887,15,,,0,,,0,,,0,,,0,,,0,,,0
3.931656,-97.6276979168461,-62.974597863903895,15,945.118125848565,1055.9740083411646,15,,,0,,,0,,,0,,,0,,,0,,,0
3.964989,-97.19747656633773,-62.5599328669616,15,984.4824747548817,1122.116329475256,15,,,1,,,1,,,1,,,1,,,1,,,1
3.998322,-80.84278667402589,-52.024968994864054,15,963.8455445162775,1145.464665435802,15,-62.014601233651604,-0.8513764248496705,13,0.30217386194228757,42.48275947933494,13,-11.890607330594491,11.286923351694885,13,-64.84454675899488,-51.285898258792116,13,-2.878851611595813,122.46502022815001,13,-81.22251464932306,-67.46449494741282,13
4.031656,-60.05872778236738,-40.712383135805034,15,920.7224572953376,1137.594913880746,15,-73.40460708853682,-4.845937533730681,13,14.489411506126515,46.510220721659834,13,-30.561780817664534,14.549683761382827,13,-60.799156488905766,-43.75241994206343,13,-12.274694911828696,73.8268877670516,13,-94.6718700495293,-57.333549094639224,13
4.064989,-28.043172140032375,-17.050308048940156,15,872.1271779437038,1048.0898933207009,15,-86.96169878853054,-8.576556706752967,13,21.348389257841056,49.21123975918001,13,-64.09524564782322,2.355935860466707,13,-50.10247398916085,-18.520938131751222,13,-14.418664259959872,36.71728271744387,13,-93.40162396630335,-24.183656200655072,13
4.098322,-6.531285279640977,15.910478981573227,15,780.4228564766512,872.1574816100906,15,,,0,,,0,,,0,,,0,,,0,,,0
4.131656,18.25020275536569,28.489575452292037,15,637.6702400154525,783.885384589367,15,,,0,,,0,,,0,,,0,,,0,,,0
4.164989,31.442343399617315,48.71409731126515,14,504.13014587636775,640.5933573240019,14,,,0,,,0,,,0,,,0,,,0,,,0
4.198322,52.454392581253465,64.85618564055459,14,463.529005019853,623.2033353914094,14,,,0,,,0,,,0,,,0,,,0,,,0
4.231656,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
4.264978,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.298311,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.331644,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.364978,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.398311,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.431644,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.464978,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.498311,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.531644,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.564967,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.5983,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.631633,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.664967,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.6983,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.731633,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.764967,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.7983,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.831633,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.864956,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.898289,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.931622,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.964956,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.998289,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.031622,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.064956,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.098289,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.131622,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.164956,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.198278,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.231611,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.264944,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.298278,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.331611,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.364944,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.398278,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.431611,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.464944,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.498267,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.5316,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.564933,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.598267,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.6316,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.664933,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.698267,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.7316,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.764933,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.798256,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.831589,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.864922,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.898256,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.931589,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.964922,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.998256,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.031589,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.064922,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.098244,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.131578,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.164911,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.198244,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.231578,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.264911,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.298244,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.331578,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.364911,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.398233,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.431567,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.4649,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.498233,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.531567,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.5649,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.598233,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.631567,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.6649,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.698222,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.731556,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.764889,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.798222,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.831556,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.864889,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.898222,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.931556,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.964889,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.998211,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.031544,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
