time_s,total_Fx_N_min,total_Fx_N_max,total_Fx_N_valid_scenarios,total_Fz_N_min,total_Fz_N_max,total_Fz_N_valid_scenarios,left_ankle_Nm_min,left_ankle_Nm_max,left_ankle_Nm_valid_scenarios,left_knee_Nm_min,left_knee_Nm_max,left_knee_Nm_valid_scenarios,left_hip_Nm_min,left_hip_Nm_max,left_hip_Nm_valid_scenarios,right_ankle_Nm_min,right_ankle_Nm_max,right_ankle_Nm_valid_scenarios,right_knee_Nm_min,right_knee_Nm_max,right_knee_Nm_valid_scenarios,right_hip_Nm_min,right_hip_Nm_max,right_hip_Nm_valid_scenarios
0.906144,-12.36115492534696,-6.351991962601834,15,870.3274187206869,972.4788060719821,15,-9.198588218103147,1.1957780371178135,14,22.02465196963235,53.06413906927688,14,24.13930382601906,53.27191920861158,14,-89.00021900336418,-42.79862652200955,14,-107.38993593201552,-62.765298928733785,14,-233.5753390618209,-188.59752778027743,14
0.939478,-7.317890452140945,6.3073171950930655,15,866.622522951994,968.3451155969046,15,-11.681042901630505,0.8948173704075542,14,23.220366004413016,53.20722807718114,14,26.299425377911724,55.9320889475072,14,-87.80253757394169,-42.29642131640847,14,-111.2782575268721,-67.45245694250193,14,-236.77912391797267,-190.8049781673849,14
0.972811,-2.9875409403791373,11.384841950310228,15,858.1501699964463,958.8839771819404,15,-13.536235326765803,0.6118127282024617,14,24.114756147058703,52.15515552815998,14,27.897675505390904,57.493352465270206,14,-86.48286397515795,-41.73786711426349,14,-113.6170795632049,-70.67658516396673,14,-236.94752363504676,-190.95830560049865,14
1.006133,0.3401634174077813,14.372487540111926,15,854.0957677363551,954.3601888488756,15,-14.202627638792617,0.30453335457261055,14,24.28586789676205,49.55594008840963,14,29.10927127431109,57.23037675802763,14,-86.6408746626741,-41.62930923851611,14,-115.41607884740107,-72.27744387957432,14,-237.04353026240526,-191.04842670053398,14
1.039467,2.3001029813721563,11.201580090738,15,847.1372598290666,946.5929076554688,15,-14.417528771377647,0.03636338120452774,14,23.600971390056987,47.861160922852044,14,28.70793337558635,56.58618931518387,14,-86.13010104622828,-41.36826794365054,14,-115.30311029824419,-72.46960679983093,14,-234.0181518569922,-188.99789530673712,14
1.0728,0.17506880949137701,5.889308623047028,15,843.5005215563287,942.5238005700313,15,-14.11564939428865,0.027026597176782477,14,22.236560981101157,46.352536727484626,14,26.59320382255999,54.807921753446465,14,-86.4359587502194,-41.51077492989686,14,-114.29745463164396,-71.30186548527917,14,-230.17197831510506,-186.37927320685455,14
1.106133,-7.430130622467316,1.6928948325254345,15,839.5746268553064,938.1373720014996,15,-13.04643438045561,0.07290235430705767,14,19.404353939952262,44.43527056378139,14,22.213590449043625,51.5789388549123,14,-87.43567536958255,-41.97762495066369,14,-112.53120564506109,-69.00321323958251,14,-224.0247879454585,-182.23555292687223,14
1.139467,-8.464414729537467,-0.031015974478494027,15,835.3984617778317,933.4714822896062,15,-12.570945374720889,0.047713786943824166,14,18.263460613456527,43.259164138184275,14,20.1718773952539,49.20819302812678,14,-88.10456825277717,-42.69537544743152,14,-111.30385001550982,-67.84524560567431,14,-219.04021856533234,-178.85333583744523,14
1.1728,-6.60916737850205,-2.92165229557513,15,832.5069883574886,930.2414020964849,15,-12.755681013059931,-0.053860840791784576,14,18.895639137089614,43.54269724815971,14,20.308063183443213,48.974850483792316,14,-88.18395849457514,-43.333935096985364,14,-110.74728345152857,-67.85090969676807,14,-216.51518896639448,-177.07168683810863,14
1.206133,-4.846610200669652,-3.965408346002319,15,832.2414889905563,929.9444904559024,15,-13.197613958589201,-0.0973398302434575,14,19.827158066255915,44.409405380207396,14,20.614391728282072,48.869827693628636,14,-88.20293808726925,-43.83693259644574,14,-110.718489901793,-68.35546214580411,14,-214.68496780669776,-175.76300303084776,14
1.239467,-4.270228504725485,-2.6921003716754908,15,832.5461629910296,930.2853574638765,15,-13.434169620091637,-0.09522578989752933,14,19.95538255519453,44.409017292593845,14,20.358309749165507,48.273863186425146,14,-88.36801066679291,-44.23135958016266,14,-111.20084171790795,-69.12387074285738,14,-213.942647251797,-175.19678694866695,14
1.2728,-3.4841676495712206,-1.8537766786031822,15,831.6771122290518,929.3146436857792,15,-13.269326889665779,-0.12563273734114788,14,19.341947510035567,43.8097580260639,14,19.474843794291154,47.33533156218664,14,-88.70993456897678,-44.54058779345614,14,-111.64442121767311,-69.58521424760812,14,-212.85452992652262,-174.4198106317986,14
1.306133,-2.894700828270731,-1.4152817838122058,15,832.2953483384536,930.0066477596814,15,-13.252963372839899,-0.1591404599463121,14,19.56979479696489,44.076038204493756,14,19.42567284925276,47.16284888846897,14,-88.60542054961309,-44.51899643758145,14,-112.25290887401378,-70.34320021559145,14,-212.46347770427292,-174.14080373212116,14
1.339456,-2.898169025537234,-1.58435798981438,15,834.3702215131248,932.3263387432321,15,-13.268011572264335,-0.13533962333857696,14,19.840085135571652,44.417311208986575,14,19.59751001859379,47.32279745240022,14,-88.59385795649516,-44.481367491059906,14,-112.97939313965088,-71.08727879223144,14,-212.94977677488438,-174.45930977437263,14
1.372789,-2.6812659734476023,-1.7044758400920619,15,836.6490521939046,934.8736732534563,15,-13.141737076162256,-0.09824563948189977,14,19.828415433671644,44.5157990053191,14,19.60888358348464,47.44527693289828,14,-88.69642670612274,-44.437994723140356,14,-113.44388284820518,-71.40764223622095,14,-213.6521721775076,-174.91532468822072,14
1.406122,-2.7385231592294788,-2.240609857551189,15,838.4068290768005,936.8380820475589,15,-13.022241780591528,-0.08684927544445942,14,19.63956966892722,44.40273349128111,14,19.58726930955166,47.593806114932555,14,-88.93871564645788,-44.512073007566194,14,-113.53342696868128,-71.28576936364026,14,-214.28647324779158,-175.32025362150287,14
1.439456,-3.8756071549097295,-2.55640184796992,15,838.3589916277083,936.7844606532382,15,-12.920865845261327,-0.09089943395509076,14,19.480643345513357,44.200683772198616,14,19.62283608124151,47.70207050768747,14,-88.93076504401424,-44.524430764606734,14,-113.08094317672588,-70.79283006405994,14,-214.27821791992181,-175.28859632554034,14
1.472789,-4.221150427373911,-1.2037413699172257,15,837.6242857269441,935.9635363870073,15,-12.853117318574826,-0.12071782113372805,14,18.94489494984385,43.59747839087066,14,19.261596098360695,47.40554311205309,14,-89.13411114527956,-44.69474055053913,14,-112.56449216771347,-70.17775136190225,14,-214.170997192233,-175.1982346413883,14
1.506122,-3.8450815551847812,-0.4092523335180806,15,839.2318948523932,937.7591988520506,15,-13.076873055893415,-0.19057283144683726,14,18.853032616742766,43.38469529010658,14,19.304783682880778,47.387665873845116,14,-89.50861730715832,-45.083139176217124,14,-112.505173869796,-70.0788196240805,14,-214.97571742726575,-175.7152466564862,14
1.539456,-2.1949930417521237,0.565958073751386,15,839.8160915594173,938.4105480070303,15,-13.771806889367664,-0.3111102461119398,14,19.745757026551374,43.60080171728435,14,20.799759282650932,48.348851548334004,14,-89.17727561569308,-45.3076803889296,14,-112.75291333465063,-70.84689952132857,14,-216.74611079869038,-176.8595488561911,14
1.572789,1.4888093354083458,2.7951316097417154,15,840.36556448214,939.0236213566473,15,-14.328782696197239,-0.4308875296131777,14,20.307360413108285,43.81645717784643,14,21.56997595142099,48.73749471645225,14,-88.95564734793615,-45.50345534595517,14,-112.87679250556603,-71.38015058707367,14,-217.60733746143703,-177.4162056064795,14
1.606122,2.884510609065059,5.1814294197595965,15,839.5793065613702,938.1445115037062,15,-14.722712183942239,-0.5176627665067879,14,20.633860139392127,43.92780927797761,14,21.95120497268868,48.799644424149136,14,-88.56171099818297,-45.53316950899348,14,-112.78231333461872,-71.72080314488763,14,-217.6110928111852,-177.40316938882023,14
1.639444,4.001082710439507,6.257015963873242,15,837.8524417017984,936.2138758228707,15,-14.987310005713105,-0.5774949284944177,14,20.872214664993233,44.09101268803304,14,22.072585759085104,48.60678938430064,14,-87.90907951027805,-45.32553200519329,14,-112.48597015565223,-71.898131849057,14,-217.01845839304707,-176.99823524085357,14
1.672778,2.909184608997662,7.20204819434452,15,836.603575564243,934.8175365334654,15,-15.174326844453976,-0.6033453921890217,14,21.01468628297787,44.27462305702349,14,22.127610170472014,48.461283534689166,14,-87.34210648836859,-45.08999988858129,14,-112.35708296992657,-72.13410809200933,14,-216.60673849645224,-176.72194994050395,14
1.706111,1.1101492897353349,7.654603042547691,15,836.3858708945141,934.5734351739828,15,-15.353205945018304,-0.5690882212885834,14,21.477569777663362,44.97532163006255,14,22.110640891390727,48.55170998309169,14,-86.71931963754514,-44.765862944687,14,-112.36376993730491,-72.48327552191186,14,-216.45752300275632,-176.64304335774395,14
1.739444,-0.5962463555876958,6.986377194978593,15,836.1318107065067,934.2888456875816,15,-14.82391769786738,-0.5406489845489117,14,20.335479864562025,44.75702923534463,14,20.568724730856434,47.27695770335659,14,-86.96407430335674,-44.62508852214613,14,-112.17609235677854,-71.95061186951104,14,-214.65101021748214,-175.47158331625647,14
1.772778,-2.6898830847582826,-0.9878671084224437,15,835.2751598726687,933.3313855651736,15,-13.993858548688017,-0.46806596680459467,14,18.29747958668912,43.67365104214902,14,18.085786075086684,45.53952225728339,14,-87.56925544597462,-44.561812138223836,14,-112.06704392663187,-71.20598359371316,14,-212.6833588521218,-174.19566982343196,14
1.806111,-9.066078049989471,-3.84122239232897,15,834.3587737574846,932.3081736480875,15,-13.383881010299033,-0.3408018988896489,14,16.750332547856434,42.87377059920163,14,16.06345765662503,44.36267435247567,14,-88.07121939155911,-44.56736034054472,14,-111.92038814540172,-70.58462733345664,14,-211.20804134157328,-173.24319679215088,14
1.839444,-13.16233544039924,-5.820320664307619,15,832.8736801156326,930.6513923820012,15,-12.998885809037432,-0.2593467076843573,14,14.822370290506512,42.59556233875159,14,13.729085183009746,43.85058237232663,14,-88.1639397435907,-44.48398899432828,14,-111.887362909942,-70.39912024692734,14,-210.4745411921681,-172.78915811580296,14
1.872778,-12.260130043323533,-8.412439025822104,15,831.9142142796658,929.5823549041319,15,-12.476421742511324,-0.22323389142210845,14,13.876328690207197,41.29003453755169,14,13.767437736929814,42.601916225968615,14,-88.92880607510966,-44.728112000562305,14,-112.50944861461356,-70.54132409585348,14,-210.21341406621067,-172.67026671435508,14
1.906111,-12.618292937156841,-9.74561159722884,15,832.5655988079121,930.312251511684,15,-12.339522845349531,-0.19063036650945422,14,12.635759422163055,40.46597915430797,14,13.26582369327709,42.341933766299896,14,-89.49891950246658,-44.99960867027239,14,-113.49644880388969,-71.2537827405987,14,-211.76281068233067,-173.71921998374452,14
1.939444,-12.592703612421289,-10.303121137435564,15,832.2935313301257,930.0091474585386,15,-12.443929429435473,-0.18838802804060256,14,11.684455650441373,39.671230493959186,14,13.155537528560872,42.25971145198764,14,-89.95563482485778,-45.29648963392136,14,-114.47136290889846,-72.11631334070255,14,-213.24778012133777,-174.70947474596593,14
1.972767,-12.92132274340865,-10.336080195290059,15,831.1678242596631,928.7499045297793,15,-12.655949612485996,-0.18897253434767908,14,10.95149130609217,39.08962074147581,14,13.26605929941001,42.24965654522966,14,-90.444282796932,-45.6516641593083,14,-115.29274050612071,-72.8707639776985,14,-214.33175289945376,-175.40046325722176,14
2.0061,-15.06516342347129,-9.598892550942354,15,826.3064217978056,923.3129319471349,15,-12.615134256956875,-0.14964321365512553,14,8.686149885081843,37.271774733770414,14,12.041923564859966,41.2803622878328,14,-91.01048053090557,-45.974949726958684,14,-115.39544692288082,-72.82466011454045,14,-213.40607570979196,-174.719537364004,14
2.039433,-14.747068980566265,-12.065783711372456,15,825.2812917277091,922.162632250981,15,-13.31694467920494,-0.189016574415694,14,9.074137018801133,37.519133221144216,14,13.329503311298472,41.864741252521945,14,-91.05135906116288,-46.231192854852594,14,-115.74571725203701,-73.50591701697668,14,-214.48566301599143,-175.37374356193465,14
2.072767,-13.932807476503783,-9.749164162625592,15,825.8080642696048,922.7457502144154,15,-14.87068750246832,-0.3416652148101693,14,10.906745835965094,39.367150655983124,14,16.462078213181492,43.463031921726994,14,-90.4205788606022,-46.396810943118936,14,-115.78598586630685,-74.50016304088749,14,-216.60465297083974,-176.71127486544555,14
2.1061,-18.438280226091358,-9.457970261588718,15,828.5548519931492,925.8064500247115,15,-16.881433079768996,-0.4940829545335709,14,12.739630911381845,41.797408586200724,14,16.64241457341292,44.60255413105943,14,-89.618918046576,-46.523207846888056,14,-115.23938047177208,-75.12452563613192,14,-217.6737964727863,-177.39231453173372,14
2.139433,-25.349019764207473,-13.294186245990808,15,834.5156132626571,932.4513671974368,15,-18.46178082635524,-0.9317596069431958,14,11.860189355630679,42.11285412421268,14,14.49112264309379,42.72573132096779,14,-89.75539909253803,-46.93297283728547,14,-113.9657697588911,-74.45015479832935,14,-216.2385608430958,-176.49470286760254,14
2.172767,-32.25744298600945,-17.49736952038102,15,839.8279646033199,938.3765740022194,15,-20.09069830867642,-1.1663161142485319,14,11.196711914580705,40.99879076423489,14,12.868247558336202,39.57090905705806,14,-89.69782728677808,-47.210842254242806,14,-112.18592956710872,-73.37777960406966,14,-213.94935508641393,-175.01533742288507,14
2.2061,-42.78169873628614,-30.616816484720715,15,840.3864941959542,938.9968067289757,15,-21.371143876975065,-1.3296627706028321,14,10.040798739083435,38.671141320053636,14,10.92691210317261,35.1804133057454,14,-88.9584835848276,-47.02925974990671,14,-109.10452240255381,-71.23105575097762,14,-209.0880454314113,-171.78564210130025,14
2.239433,-53.14378852083178,-41.94926467702553,15,838.0073083968779,936.3381753642376,15,-23.26800051284475,-1.6177044639353222,14,8.505805721864983,37.22677349938423,14,7.4127604399262506,31.251029020065737,14,-86.54808657044279,-46.12032894627936,14,-105.3390522179512,-69.37518568763498,14,-204.27537307725044,-168.48734951469842,14
2.272756,-63.39301924519911,-43.14110120738778,15,834.1216072454904,932.0021769887281,15,-25.466054030516034,-1.8848517708080557,14,6.900077172505636,35.975330495172244,14,3.7345041976222224,28.082089214469846,14,-83.29333650813813,-44.80336378870945,14,-101.53368881488903,-67.90547531713202,14,-200.3465074394757,-165.5742377626044,14
2.306089,-68.11743785323713,-41.37981490968465,15,830.6346502463406,928.1147680741101,15,-30.12706332186021,-2.5003660357136512,14,8.151110736032862,37.748986473468605,14,4.260366971928926,26.441260391295614,14,-77.24138298100947,-42.43828048189583,14,-96.37582332749624,-66.983481842366,14,-196.24551408948,-162.05881270828868,14
2.339422,-60.57330492221947,-41.92652988851665,15,825.2853022595915,922.1536729071051,15,-35.11969539691059,-4.409128562538139,14,17.083912411549612,39.65823037936186,14,11.531638318547499,24.91150870561788,14,-70.80849760437198,-39.952911183910345,14,-91.01416181506599,-66.19704805289712,14,-191.43283237296632,-157.895979945808,14
2.372756,-51.92173102299296,-37.29903288741293,15,820.3990077592142,916.7159759962873,15,-41.57894994027296,0.6451062228251148,15,-5.691248299504138,41.972841337575275,15,-4.758492382437655,23.509348985995153,15,-63.14894397898546,6.01907081717556,15,-85.11421947187455,-34.331380293566575,15,-187.14891435062492,-150.2586916786322,15
2.406089,-41.18366648527162,-26.764815612707302,15,821.7606034553846,918.2596152628503,15,-44.97564600680536,1.5499939531106102,15,2.146455336942343,43.181267782618285,15,2.2565316912610873,27.700782999514765,15,-59.61428904922847,4.846131957619669,15,-82.67370861573087,-38.46229181099467,15,-185.927639203711,-144.94457214210254,15
2.439422,-37.019322242765945,-14.930234515644162,15,829.9476708309694,927.4437900262377,15,-49.82706146824171,2.9055941152249845,15,14.20626378157238,48.33645233997299,15,12.394307682181894,31.744564501735145,15,-55.40345077309168,3.2864089975179454,15,-81.72945873198822,-43.83411592468687,15,-185.27519843792513,-138.68526843709964,15
2.472756,-29.620110682877225,-9.500506920857193,15,842.9564639775854,942.0169650072767,15,-52.84532737723302,3.821058667463684,15,22.686598830586036,53.66661710672001,15,18.915247385101598,35.07577504144048,15,-53.6987202903127,2.1198401251826127,15,-83.35965794866746,-47.43274451168494,15,-186.8465255989319,-136.6006313224383,15
2.506089,-24.270908329410787,-18.37344684954666,15,858.698975202418,959.6295456960893,15,-53.4261936665056,4.1637202110821185,15,25.911446375253327,54.756038345266646,15,21.832033309569223,37.6650097066506,15,-54.74263192710828,1.550927003653463,15,-84.97061825415645,-48.50730734562476,15,-192.26250803256568,-140.22740119821532,15
2.539422,-32.67326715152782,-8.548820250768365,15,869.6173769811411,971.8393312521611,15,-56.63609031929877,4.965760174662297,15,32.773037930243554,58.571839385296755,15,20.248511629842866,39.42769175120338,15,-52.46209632070364,0.8312266282309722,15,-83.63618727039037,-48.8747995770872,15,-191.21451192012245,-135.5273454957666,15
2.572744,-25.023430841504148,-2.765049367108308,15,871.2986876170143,973.7334433402876,15,-60.0998189602018,5.890337968192068,15,39.53191321223619,61.29423381986102,15,15.678910648008603,39.952473309068296,15,-48.552267701352775,0.44932574568218087,15,-79.42197457270959,-47.177797599995486,15,-184.30422824372494,-125.76193468655488,15
2.606078,-5.852533749862321,1.9589945585310353,15,874.0945314122711,976.8459389019382,15,-64.33002106519243,7.056955912287254,15,44.987215352888256,64.08258042279815,15,9.440936397619932,39.482160869978955,15,-43.7611230351053,0.10567049870363832,15,-73.65333632082748,-44.33039227457802,15,-176.06550879256002,-112.53149959550493,15
2.639411,1.562265029511452,12.537690057101612,15,876.9821181794764,980.0267714262445,15,-69.03380689021952,8.29860274774161,15,42.811677454812944,67.50281345003813,15,1.4218429658483256,41.32012503256326,15,-37.90078132170345,0.08502871617540109,15,-66.23516045386579,-40.37797389696351,15,-167.61625284714233,-95.9241304572335,15
2.672744,1.7330726577121947,22.449723752190188,15,879.6872849190265,982.9918261981322,15,-74.76094921252607,9.508410416562079,15,39.59463022098105,70.31973166681738,15,-11.415337588612882,42.96792492572092,15,-30.718354084453736,0.11222994086664073,15,-57.98330015594165,-36.675097954714126,15,-156.4326462149565,-75.09330446200207,15
2.706078,6.378092321128528,32.68896276230817,15,881.4561324279204,984.9097390320926,15,-77.5600222568931,10.122842679862297,15,38.8803136847431,72.48976320454265,15,-19.931412641467542,42.18025590156786,15,-27.8346004390626,0.4902253987672225,15,-51.31419668751487,-31.69742553934572,15,-146.47026667204142,-62.260297757281386,15
2.739411,12.313977586589854,24.671100043891098,15,878.3946769897938,981.4434626816134,15,-78.37588634371971,10.350521429750836,15,37.65487236669598,72.59180882005033,15,-26.641249458386717,40.16891581522931,15,-25.788601919238175,1.1610617745527065,15,-46.207139990555746,-27.310470989181496,15,-138.19750626784872,-54.11238336993325,15
2.772744,5.370186516352787,27.888989782268933,15,873.0071258869465,975.3831581183476,15,-80.4232942992098,10.605058389780982,15,34.32194036506469,71.50211449053403,15,-37.04812015715775,36.9144321891038,15,-23.126512603254305,1.5837661597826056,15,-41.124035863774864,-24.51552516995827,15,-128.71123935541846,-42.136446035126994,15
2.806078,2.674094984382207,37.03965385758287,15,865.1625666936577,966.5863735905368,15,-81.28406002867727,10.554905703750894,15,30.629123118574462,70.83649915071634,15,-46.36070238337766,32.5649940401589,15,-21.7003015345139,1.8799613613381894,15,-38.08461156132816,-23.218721724476378,15,-121.85099097247462,-34.35731080448229,15
2.839411,9.816475652448418,45.6090943018895,15,856.1196606364983,956.4826640156734,15,-87.5037268918139,10.96698498506898,15,20.731003656823027,73.35681665749561,15,-71.29580621041055,23.18854206105201,15,-19.475862067494024,1.5226459630105431,15,-34.55828587155543,-12.938347479629854,15,-107.2456383264308,-8.23764694090132,15
2.872744,42.22622970108867,51.609836301330574,15,847.7759937628352,947.1766818307625,15,-89.51855501204648,10.973228389318944,15,12.733984407269908,71.54810074161418,15,-86.11392295354898,15.815813662660858,15,-13.656496648648778,1.5262219325905413,15,-28.312167298976775,-7.6421562584040865,15,-98.65040669137875,4.3866766919191384,15
2.906067,49.396283655563664,77.94281368069501,15,838.3945674668972,936.7258472030381,15,-92.87004598710725,10.947545159576883,15,1.0526202533444078,68.26855440666019,15,-105.84447978226812,6.188510553908728,15,-11.886981729989628,1.41616927372921,15,-25.310496126018293,-0.37149247527881735,15,-88.26715735989325,20.710813460796924,15
2.9394,48.69262635387903,94.81411293079613,15,826.2755086522506,923.2254671613621,15,-38.263516290053815,10.723247458905583,14,27.228657826618836,64.54046931756925,14,-80.84763800415516,-6.565390427163017,14,-11.28851184156739,1.2003724364079922,14,-24.603154101634193,-8.10593895431646,14,-73.93909162030438,-1.2376957267230786,14
2.972733,52.098793576255524,91.04758171536885,15,812.9988701182875,908.437821570874,15,-38.65877306773679,10.298106136295551,14,23.80004033718781,60.77111450307065,14,-84.33795899386044,-10.81791871118643,14,-10.047967989339163,1.1891090923502432,14,-22.85842475523935,-8.83248566001605,14,-68.5501898028497,-3.44229917787289,14
3.006067,56.80608066578343,70.49618855843224,15,802.5123807817434,896.7399209901514,15,-37.474618472278486,9.65839807752004,14,27.644483922156844,57.39762968271717,14,-72.72669704197529,-8.42580521043175,14,-8.007977121729107,1.2765279561554408,14,-23.730089763706115,-15.394112796644814,14,-70.55135968957822,-20.837208172557375,14
3.0394,48.36946085551819,61.46915687500344,15,775.78887888542,866.8801991536865,15,-36.53662192774736,8.492872734558958,14,26.10435771441761,54.03689643471772,14,-67.42582935203518,-6.6519294603034425,14,-9.553260602709594,1.373355395746799,14,-24.087205650766514,-16.673617224010723,14,-68.92452760932443,-23.681513683103,14
3.072733,26.64413854369842,57.848407806576546,15,747.5468299530136,835.3263591635866,15,-36.30036459519531,7.514584363965149,14,25.29599680365806,52.09635601747402,14,-66.39865581898904,-7.019125638474353,14,-12.47070349017266,1.4005562926681456,14,-27.75176121482954,-17.868497574039786,14,-64.95512269014039,-25.115903517199122,14
3.106067,26.407284430270053,57.21228148493397,15,730.7273990024329,816.5319115684434,15,-88.10946342899074,6.860029797684916,15,-11.600383105219294,51.53497062637592,15,-113.95653749171574,-2.45640069505491,15,-11.463599631285051,1.9048870769167507,15,-25.861402607342274,-0.6771728695844912,15,-68.28891298352382,15.6045522628627,15
3.1394,32.67339064699601,49.20085338692984,15,735.6565663073525,837.6676488649932,15,-88.94761408256436,6.533656355310935,15,-6.551120945908693,53.126131704254576,15,-113.05768900111502,-0.9388013372613688,15,-11.050689144974443,2.812927065513911,15,-26.169166735724374,-4.500076041427847,15,-73.29610999780633,7.411236731311397,15
