frame,finite,inside_image,landmark_quality,bone_consistency,left_target,raw_pose_valid,near_heuristic_stroke,landmark_quality_min_critical,time_s,smooth_window_valid,normal_force_plausible,friction_compatible,double_support_compatible,feet_quasistationary,total_force_valid,torque_valid,com_x_m,com_z_projected_m,com_ax_m_s2,com_az_m_s2,required_hdot_Nm_diagnostic,load_fraction_left_diagnostic,support_lever_m_diagnostic,moment_balance_residual_Nm_diagnostic,total_Fx_N,total_Fz_N,total_Fz_BW,left_Fx_N,left_cop_x_m_assumed,left_Fz_N,left_cop_z_m_assumed,left_ankle_Nm,left_ankle_Nm_kg,left_knee_Nm,left_knee_Nm_kg,left_hip_Nm,left_hip_Nm_kg,right_Fx_N,right_cop_x_m_assumed,right_Fz_N,right_cop_z_m_assumed,right_ankle_Nm,right_ankle_Nm_kg,right_knee_Nm,right_knee_Nm_kg,right_hip_Nm,right_hip_Nm_kg
11,1,1,1,1,1,1,0,0.7000529766082764,0.394067,1,1,1,0,1,1,0,0.34996181585846897,1.028240749791367,-0.4587419588206285,-0.1605392926982004,-0.188727610163312,-0.07959998683155975,0.24555277185331018,-3.524958103184872e-15,-41.36934984644429,870.1883665844766,0.9856024086357192,,,,,,,,,,,,,,,,,,,,
12,1,1,1,1,1,1,0,0.6883414387702942,0.4274,1,1,1,0,1,1,0,0.34674454914191577,1.0269968141399417,-0.372223952347682,-0.09928793258888634,-1.317669073070773,-0.05123041828372264,0.22805428292662716,-1.7763568394002505e-15,-33.567156022713974,875.7120142391344,0.9918586637661505,,,,,,,,,,,,,,,,,,,,
13,1,1,1,1,1,1,0,0.6756723523139954,0.460733,1,1,1,0,1,1,0,0.34285945738429485,1.0256708345626484,-0.26158942418151954,-0.03986749718468355,-2.5475884650806795,-0.0007122407794502714,0.21371186313925022,3.1086244689504383e-15,-23.590134272689436,881.0705491038855,0.9979279070153872,,,,,,,,,,,,,,,,,,,,
14,1,1,1,1,1,1,0,0.6624212265014648,0.494067,1,1,1,1,1,1,1,0.3387765008988709,1.024335668767249,-0.19825586217957783,0.007410522749521659,-3.915618439936369,0.03824765727153017,0.2027389737954412,4.440892098500626e-16,-17.87871365135433,885.3340809415522,1.0027569157793093,-0.6838189121928282,0.15694976997055815,33.86195449865764,0.15178980121393298,-0.636655240956292,-0.007073947121736578,-1.9337194619260258,-0.021485771799178065,0.20520895726906785,0.002280099525211865,-17.194894739161505,0.36140656092395507,851.4721264428946,0.06877227829874102,-26.901153026982218,-0.2989017002998024,3.2352205997183194,0.03594689555242577,-144.03493072440864,-1.600388119160096
15,1,1,1,1,1,1,0,0.6497746109962463,0.5274,1,1,1,1,1,1,1,0.33470607245162826,1.023305711744284,-0.19421484325660326,-0.031547362450358406,-5.828154078566228,0.05760507453593471,0.1959919475199846,-2.6645352591003757e-15,-17.514294564880487,881.8208588542268,0.9987777311747952,-1.0089122438542566,0.16080440649845368,50.797356301639695,0.14493322881959791,-0.9604796371177408,-0.010671995967974897,0.49092277752740454,0.005454697528082273,2.3458723642198405,0.02606524849133156,-16.505382321026232,0.3583403927857427,831.0235025525872,0.06913913764137423,-22.832266321189042,-0.2536918480132116,3.929143961633722,0.043657155129263575,-140.22728317234365,-1.5580809241371516
16,1,1,1,1,1,1,0,0.642508864402771,0.560722,1,1,1,1,1,1,1,0.33032801561326725,1.0223883783416474,-0.15805422094374777,-0.1281422167546102,-7.0959059294228215,0.0999503890454305,0.1941113780493553,1.7763568394002505e-15,-14.253329644707177,873.1099348930695,0.9889114677687953,-1.42462584318125,0.16187682572898085,87.26767767199279,0.13973520886373852,-1.7905655071642816,-0.019895172301825352,5.798460691322029,0.06442734101468922,6.149304733129025,0.06832560814587806,-12.828703801525927,0.35714814195762135,785.8422572210767,0.07026569426486523,-21.5059871188703,-0.23895541243189225,1.0485088786263645,0.01165009865140405,-136.10215625101026,-1.5122461805667806
17,1,1,1,1,1,1,0,0.6343935132026672,0.594056,1,1,1,1,1,1,1,0.3258688181196916,1.0213171472062956,-0.11957779962659933,-0.2349081294190614,-7.819665769388445,0.15129225718632902,0.19744193226832357,-1.7763568394002505e-15,-10.78352597032673,863.4817848889893,0.9780063256189707,-1.6314639844781298,0.16028281786081552,130.6381082751354,0.13621470889092513,-2.9180658694869703,-0.03242295410541078,12.350591643327052,0.13722879603696725,10.299340548792973,0.1144371172088108,-9.1520619858486,0.35852690929583664,732.843676613854,0.07321530849813858,-22.921430181341755,-0.25468255757046393,-4.157181922125876,-0.04619091024584306,-132.715304693351,-1.4746144965927888
18,1,1,1,1,1,1,0,0.6264905333518982,0.627389,1,1,1,1,1,1,1,0.321280447658383,1.0197132488456768,-0.056943346197148366,-0.27902970651459585,-7.672545251599627,0.21142449796402873,0.20339949098094676,8.881784197001252e-16,-5.135150960058841,859.502901066514,0.9734997180501913,-1.0856967136999405,0.15724990986178683,181.71996935661397,0.13347135171695376,-4.153911162874556,-0.04615456847638396,19.857650634361462,0.22064056260401624,14.24281034411108,0.1582534482679009,-4.0494542463589,0.36099652321678155,677.7829317099,0.07597887628993738,-25.22727001174361,-0.28030300013048454,-10.560734884878656,-0.11734149872087395,-131.15714987982682,-1.457301665331409
19,1,1,1,1,1,1,0,0.6155174374580383,0.660722,1,1,1,1,1,1,1,0.3163663643497281,1.0177975217814454,0.06849214186731509,-0.3085692468368271,-5.79182597669077,0.28796848568840594,0.20785599350335013,-3.552713678800501e-15,6.176621353594476,856.8390253202552,0.9704825295279819,1.7786722978652734,0.15521232885349084,246.7426366002036,0.1312683657543627,-5.8385642287924435,-0.06487293587547159,27.84261306241909,0.3093623673602121,16.596322311218845,0.18440358123576495,4.397949055729203,0.36269524750668297,610.0963887200517,0.07876516158003503,-26.955721322609875,-0.2995080146956653,-17.4576616410979,-0.19397401823442112,-127.82705888731513,-1.4203006543035015
20,1,1,1,1,1,1,0,0.6073171496391296,0.694056,1,1,1,1,1,1,1,0.3115750782528037,1.015693218225684,0.16703393846099868,-0.35463376470691355,-2.9954617610806706,0.3393441124367253,0.21188403322348334,1.3322676295501878e-15,15.063120570412865,852.6849270987309,0.9657774686813125,5.111581280494133,0.15239689211025043,289.35360977449267,0.1291675073101408,-6.68826279338862,-0.07431403103765133,33.01894981628638,0.36687722018095975,17.342513035921,0.19269458928801114,9.951539289918731,0.36344284745736694,563.3313173242382,0.07985467666569555,-27.771579362157617,-0.30857310402397353,-22.35899360602122,-0.24843326228912466,-125.40131267286995,-1.3933479185874438
21,1,1,1,1,1,1,0,0.5995309352874756,0.727389,1,1,1,1,1,1,1,0.30706765926494856,1.012985576483981,0.22150182898800633,-0.33350373899671554,0.7545565922602308,0.3580903251652273,0.21235867954020346,5.662137425588298e-15,19.975034938138414,854.5904328172765,0.9679357037232714,7.152866756184761,0.1508845635047053,306.02056597063086,0.1267921065671624,-7.04700587297138,-0.07830006525523756,34.73858106510718,0.3859842340567464,17.01410257209073,0.18904558413434147,12.822168181953653,0.3622013516005967,548.5698668466456,0.07973546556667048,-29.01212636112679,-0.3223569595680754,-25.11622689870121,-0.27906918776334677,-126.03496293391932,-1.400388477043548
22,1,1,1,1,1,1,0,0.5910575985908508,0.760722,1,1,1,1,1,1,1,0.3029065059269845,1.0096022880930269,0.2350324954542325,-0.2225863031503822,4.624556754740913,0.35065140538078265,0.211588393094822,8.881784197001252e-15,21.19523044006269,864.5929671818988,0.9792648852439673,7.432137341177527,0.1491145019273924,303.1707390246737,0.12421793791609445,-6.760552395062437,-0.07511724883402707,34.831130908555835,0.38701256565062037,16.710423504227535,0.18567137226919483,13.763093098885165,0.35964306192855555,561.422228157225,0.07839224739312134,-31.30172176890885,-0.34779690854343165,-26.793085417872714,-0.2977009490874746,-130.26585816570199,-1.4473984240633553
23,1,1,1,1,1,1,0,0.5898418426513672,0.794056,1,1,1,1,1,1,1,0.2994221773678241,1.0056274510299013,0.13689443148393077,-0.010689104248660238,8.715943781486617,0.29622000802110887,0.21259364156895566,5.329070518200751e-15,12.34513983122088,883.701856578856,1.0009082077005957,3.65687741982596,0.14730608999300596,261.7701710440575,0.12191208147294687,-5.543502536531395,-0.061594472628126604,31.104814264316477,0.34560904738129417,17.10621275570592,0.19006903061895464,8.688262411394922,0.35929133594261076,621.9316855347985,0.07687643896224605,-36.667775876560505,-0.4074197319617834,-28.124626397485525,-0.3124958488609503,-143.02598353033204,-1.589177594781467
24,1,1,1,1,1,1,0,0.5892136693000793,0.827389,1,1,1,1,1,1,1,0.29639119374419365,1.0016024551922182,-0.04590184715440517,0.22030319871468582,12.610904811730023,0.21370432020548638,0.21456212321026277,0.0,-4.139428576384259,904.5327424600905,1.0245019169329375,-0.8846137699553623,0.1456569826186045,193.30255483103792,0.11990517552922822,-3.7872855961950815,-0.04208095106883424,23.51073552612054,0.2612303947346727,15.53043711483734,0.17256041238708156,-3.2548148064288966,0.36042512101861307,711.2301876290526,0.0753784418362799,-43.908558909584606,-0.48787287677316227,-28.004305771643324,-0.31115895301825913,-158.7101016051723,-1.7634455733908032
25,1,1,1,1,1,1,0,0.5864412784576416,0.860711,1,1,1,1,1,1,1,0.2930858724233776,0.9979656109293801,-0.18307699049277995,0.4084062042277586,14.391479073382367,0.17166814159192997,0.21764163541039405,3.552713678800501e-15,-16.5098830026389,921.4958714972596,1.0437148844685236,-2.8342209329632126,0.1441472521311831,158.19148374457046,0.11875444605319546,-2.9851093072459993,-0.033167881191622214,19.323265312249816,0.21470294791388686,14.5897621117658,0.16210846790850889,-13.675662069675688,0.3626232591751784,763.3043877526891,0.07413367768360399,-48.5317878280483,-0.5392420869783144,-27.033514902582898,-0.3003723878064766,-167.12358226191947,-1.8569286917991052
26,1,1,1,1,1,1,0,0.5842264294624329,0.894044,1,1,1,1,1,1,1,0.28909750265968936,0.995114279575597,-0.1966523015630612,0.49601313448055045,13.12428006934467,0.20419147440456023,0.22223302894705033,5.329070518200751e-15,-17.734104554956865,929.3962644674564,1.0526631152649861,-3.6211529563212697,0.1430659023779484,189.7747935477005,0.11811842690553628,-3.8177899586278925,-0.042419888429198804,23.96567368126881,0.266285263125209,18.16115487050197,0.20179060967224413,-14.112951598635595,0.3661909155066671,739.6214709197559,0.0734920144972505,-48.32084567926166,-0.5368982853251295,-27.985082532944674,-0.31094536147716306,-164.72352069479228,-1.8302613410532476
27,1,1,1,1,1,1,0,0.5930898189544678,0.927378,1,1,1,1,1,1,1,0.2850270796856848,0.9929814644568384,-0.20987675928887822,0.5245214146251871,8.35622787750332,0.25615214484762355,0.2274185116463006,8.881784197001252e-15,-18.926686152671042,931.9671411708997,1.055574970178842,-4.848111252864504,0.14255468064504576,238.72538213843393,0.11841239722736899,-5.197311707680813,-0.05774790786312014,30.927230509139637,0.34363589454599597,22.72440666800744,0.25249340742230486,-14.078574899806537,0.3709269955891474,693.2417590324658,0.07375526614798938,-45.28277617934998,-0.5031419575483331,-28.006255196048528,-0.3111806132894281,-156.5537042721148,-1.7394856030234978
28,1,1,1,1,1,1,0,0.598972499370575,0.960711,1,1,1,1,1,1,1,0.2812658636318172,0.9912430226866467,-0.34784608216664525,0.5899589555063093,4.759463176430556,0.2560419127799502,0.23190006564177693,8.881784197001252e-15,-31.368759689788078,937.8682986075593,1.0622588046296966,-8.031717232507937,0.14287875718885998,240.13359311115698,0.11945654941063663,-5.525643819830284,-0.06139604244255871,32.06324751211769,0.35625830569019656,23.958098186537413,0.26620109096152683,-23.33704245728014,0.3763909228337504,697.7347054964023,0.07513480205790038,-46.66857648239126,-0.5185397386932362,-25.68582864546869,-0.2853980960607632,-153.79223306744166,-1.7088025896382406
29,1,1,1,1,1,1,0,0.6045070290565491,0.994044,1,1,1,1,1,1,1,0.276412440981257,0.9903150064228816,-0.3323570887846822,0.6143191924447118,0.610852733699863,0.32008624164821303,0.23643104774963097,1.7763568394002505e-15,-29.971962266602645,940.0651047746644,1.0647469756197354,-9.593612756738898,0.1439438821680084,300.9019062919559,0.12100623048321885,-7.828920383087936,-0.08698800425653262,40.09826538465606,0.445536282051734,25.970806036221454,0.2885645115135717,-20.378349509863746,0.3818729698847789,639.1631984827084,0.07778857282245744,-44.29326218982136,-0.4921473576646818,-25.653082777710836,-0.2850342530856759,-142.77352005343621,-1.5863724450381802
30,1,1,1,1,1,1,0,0.6076120734214783,1.027378,1,1,1,1,1,1,1,0.2708547193509189,0.990154211985665,-0.21310495292186785,0.6053960775272492,-1.7933150087410075,0.40915935426466526,0.23941541522788273,3.3306690738754696e-15,-19.217804654494046,939.2604182714076,1.0638355626587468,-7.863144542817262,0.14520138113671333,384.30718622628854,0.12302736239189595,-11.243782093281112,-0.12493091214756791,48.82104574313759,0.5424560638126399,23.7062914186822,0.26340323798535775,-11.354660111676784,0.38556155018379634,554.9532320451191,0.07930203226184204,-39.03067020819295,-0.4336741134243661,-25.43956543195727,-0.28266183813285856,-127.04681828517997,-1.4116313142797774
31,1,1,1,1,1,1,0,0.6038310527801514,1.060711,1,1,1,1,1,1,1,0.2650084099168469,0.9910032828692288,-0.052340529184055996,0.5073595522244179,-4.481499633652807,0.5110398247441735,0.2411205394169065,1.865174681370263e-14,-4.720068921818171,930.4194844195983,1.0538220460070202,-2.412143194586378,0.14668464751045812,475.48141025635584,0.1251068159240831,-15.370091175714181,-0.17077879084126868,55.93264002788517,0.6214737780876131,14.73290256999991,0.16369891744444345,-2.3079257272317926,0.3880353774678136,454.9380741632425,0.08034328595140036,-31.790080814776577,-0.35322312016418417,-23.94382154436415,-0.2660424616040461,-105.48493808397276,-1.1720548675996973
32,1,1,1,1,1,1,0,0.5983858704566956,1.094044,1,1,1,1,1,1,1,0.25870645590234975,0.9927021319207909,0.22244775739011197,0.3405532974203454,-9.841235486475002,0.6664128022821225,0.24291126183444844,-1.2434497875801753e-14,20.060338761440303,915.376896361367,1.0367843429169408,13.368466568740114,0.14793053321852973,610.0188826484906,0.12692538178377497,-21.809287637975405,-0.24232541819972672,63.05031261962861,0.7005590291069846,-6.693067175219156,-0.07436741305799062,6.691872192700187,0.3899113832728316,305.35801371287636,0.0818082345863336,-21.061847478237887,-0.23402052753597652,-19.960341073092415,-0.22178156747880462,-69.92890926365513,-0.7769878807072792
33,1,1,1,1,1,1,0,0.594872772693634,1.127367,1,1,1,1,1,1,1,0.25290353545027583,0.9945364781878825,0.4495093789777348,0.22928479601197854,-13.602209996701383,0.7932620244939714,0.2434269913699524,0.0,40.536755796212134,905.3427029043604,1.0254193033235477,32.15626896932097,0.14871276256675328,718.173985366757,0.12819730106153684,-27.409670763575708,-0.30455189737306343,64.22342660092531,0.7135936288991701,-33.82974256525422,-0.3758860285028247,8.380486826891167,0.390375578397265,187.16871753760336,0.08334943294362604,-12.634924555377475,-0.1403880506153053,-13.911831622423357,-0.15457590691581508,-37.00657211839107,-0.41118413464878967
34,1,1,1,1,1,1,0,0.5929402112960815,1.1607,1,1,1,1,1,1,1,0.24787937359209475,0.9965896562203721,0.5909402094537721,0.1231290673979945,-17.00811589368122,0.8860447630175021,0.2426098039013237,7.105427357601002e-15,53.290988088541184,895.7695792979515,1.0145764857831594,47.218200911880004,0.14957195112699953,793.691944607341,0.12882828031978477,-31.528672205589814,-0.35031858006210903,61.78499147991647,0.6864999053324052,-59.23935726155026,-0.6582150806838918,6.0727871766611825,0.3899825685934962,102.0776346906105,0.08465182070817875,-6.520007428961777,-0.07244452698846418,-7.965237145151658,-0.08850263494612953,-10.825144616367268,-0.12027938462630298
35,1,1,1,1,1,1,0,0.589592456817627,1.194033,1,1,1,1,1,1,1,0.24396790746297675,0.9984354156627735,0.5982837258895461,0.09014733563318006,-17.700102360902036,0.9114848166581251,0.2425378401998232,0.0,53.95322640071928,892.7952867274004,1.0112077095111567,49.17754667397393,0.15008258192716636,813.7693482359628,0.1288205698135514,-32.920306785563994,-0.3657811865062666,57.46522850463312,0.638502538940368,-70.44277170159043,-0.7826974633510048,4.775679726745353,0.3904466224028431,79.02593849143763,0.08552762630536358,-4.836283952296894,-0.053736488358854376,-6.090060924244543,-0.06766734360271714,-3.7504467698243715,-0.04167163077582635
36,1,1,1,1,1,1,0,0.581427276134491,1.227367,1,1,1,1,1,1,1,0.2407289513091505,1.000613228662675,0.5758412472102743,0.01278994351249956,-17.034680509503602,0.9172960751627409,0.24291963117116286,4.618527782440651e-14,51.92936367342255,885.8191971059575,1.0033063734352219,47.63460148332912,0.15024899871646413,812.5584728091052,0.12852134852533195,-33.2203182209337,-0.3691146468992633,51.94040909993696,0.5771156566659662,-76.20586868310666,-0.8467318742567407,4.29476219009343,0.39109987322567663,73.2607242968523,0.08611794458624011,-4.425583665955565,-0.04917315184395072,-5.533370403145387,-0.061481893368282074,-2.193097989439085,-0.02436775543821206
37,1,1,1,1,1,1,0,0.5807018876075745,1.2607,1,1,1,1,1,1,1,0.2379555085375972,1.0029051783945169,0.5626856535353114,-0.07392164731352319,-14.302535278914453,0.9143584923785942,0.24361468473135955,-3.907985046680551e-14,50.7429922358144,877.9995458452667,0.9944495932101785,46.397285879517966,0.15022606508100692,802.8063410481684,0.1283974216730207,-33.255621169851764,-0.36950690188724183,44.461229266138695,0.49401365851265217,-80.20349103240031,-0.8911499003600034,4.345706356296432,0.39181475578253244,75.1932047970982,0.08630805525649078,-4.553266893825691,-0.05059185437584101,-5.696661099266506,-0.06329623443629451,-3.0813525193527624,-0.03423725021503069
38,1,1,1,1,1,1,0,0.5716477632522583,1.294033,1,1,1,1,1,1,1,0.23589949114717784,1.0053375012592296,0.49369482904992373,-0.20164133550062252,-11.031573254465835,0.8854693905928156,0.2448826921465419,-1.9539925233402755e-14,44.52139968372213,866.4817843645541,0.9814042183311292,39.422336646284606,0.15001941834873284,767.2430975610572,0.12827499694897088,-31.871543194012503,-0.35412825771125,37.989153868004934,0.4221017096444993,-76.08177806389821,-0.845353089598869,5.0990630374375225,0.39307979890647743,99.23868680349692,0.08652180009429986,-6.248031738093282,-0.06942257486770313,-7.5069727020184125,-0.08341080780020459,-10.332899529868547,-0.11480999477631719
39,1,1,1,1,1,1,0,0.5695584416389465,1.327367,1,1,1,1,1,1,1,0.23493765073192685,1.0072216299879486,0.2894356575428839,-0.25913882094185847,-5.483704638017922,0.7880311138073248,0.2455042653352785,-2.4868995751603507e-14,26.10130759721728,861.2966611274635,0.975531386484838,20.568642497662722,0.14987017160545518,678.7285671868051,0.12823084918962946,-27.50133282447817,-0.3055703647164241,34.80683146216688,0.3867425718018543,-56.147929560491036,-0.623865884005456,5.532665099554557,0.3942286531970264,182.56809394065843,0.08670291773774097,-11.894732939722923,-0.1321636993302547,-12.623037284335783,-0.14025596982595315,-32.28429815841156,-0.35871442398235065
40,1,1,1,1,1,1,0,0.5710367560386658,1.3607,1,1,1,1,1,1,1,0.23473260240340804,1.0087820759485835,0.02598319236276829,-0.32552319449094685,1.1668939647556038,0.6577810157911651,0.24534351734844548,-1.6431300764452317e-14,2.343164287274445,855.3101183208067,0.9687508419082644,1.5412889850489657,0.14972443475306987,562.6067584455219,0.1287334281856667,-21.909578278970244,-0.24343975865522494,32.55527917224903,0.3617253241361003,-32.82385980490585,-0.3647095533878428,0.8018753022254791,0.39495432390331,292.7033598752849,0.08692039654961262,-18.863533117819898,-0.2095948124202211,-17.358121317370056,-0.19286801463744507,-56.33675426243931,-0.6259639362493257
41,1,1,1,1,1,1,0,0.572235107421875,1.394033,1,1,1,1,1,1,1,0.23400719753126933,1.0100497180325108,-0.09315992049527892,-0.4212802679231031,4.1936466326348425,0.600650664876432,0.24543260325450197,2.6645352591003757e-15,-8.401161630264255,846.6747454386948,0.9589701500041847,-5.046163318952595,0.14967719576777483,508.55574878183586,0.1297213047678707,-19.556624499146967,-0.21729582776829964,30.281955909987374,0.3364661767776375,-24.47781631456809,-0.2719757368285344,-3.3549983113116606,0.39554452445249144,338.11899665685894,0.08712700927741543,-21.57437632758488,-0.23971529252872087,-19.06383211731079,-0.21182035685900877,-64.3597544869106,-0.7151083831878956
42,1,1,1,1,1,1,0,0.5713123679161072,1.427356,1,1,1,1,1,1,1,0.2329141240490239,1.0106090687734934,-0.1567359592570926,-0.45616128307424264,7.093501222548951,0.5663918581557823,0.24545472350773467,-1.3322676295501878e-14,-14.134448805804615,843.529175492365,0.9554073796492977,-8.005636723127454,0.14961741904482062,477.7680571157356,0.13093593787805652,-18.275776363400777,-0.20306418181556418,28.574332662663206,0.3174925851407023,-20.482659531770537,-0.2275851059085615,-6.128812082677161,0.39583909774434844,365.7611183766294,0.08722116646110023,-23.22719334827201,-0.2580799260919112,-20.417992400827277,-0.22686658223141418,-69.38599656557284,-0.7709555173952538
43,1,1,1,1,1,1,0,0.5715667009353638,1.460689,1,1,1,1,1,1,1,0.23123346382474386,1.0103591543480088,-0.10651849683300435,-0.38989426443969105,6.143107041129807,0.5978887708827886,0.2456910188438309,-1.1546319456101628e-14,-9.605838044400334,849.5051352328288,0.962175937515946,-5.743222701665646,0.14958859907833066,507.9095811629731,0.1326131325644914,-19.80692772440359,-0.22007697471559545,28.948756953769408,0.3216528550418823,-26.485272944246823,-0.29428081049163135,-3.862615342734689,0.39580655461117614,341.5955540698557,0.08740182138611685,-21.591797282749898,-0.2399088586972211,-20.573708583846404,-0.22859676204273782,-66.26607840714205,-0.7362897600793561
44,1,1,1,1,1,1,0,0.5728018879890442,1.494022,1,1,1,1,1,1,1,0.22923328695858436,1.0093171341414102,0.005613342397154739,-0.18726918831484238,3.5313792209506794,0.6626290053071562,0.24586470650504963,-4.618527782440651e-14,0.5062112173754145,867.7778645977678,0.9828721991140194,0.33543023544479555,0.14984440375506872,575.0147832459869,0.13384573832493013,-23.11110335984999,-0.25679003733166655,30.32805717490101,0.33697841305445564,-38.45324268949298,-0.4272582521054776,0.17078098193061897,0.3956821418173585,292.76308135178084,0.08754309216318797,-18.569182972802817,-0.20632425525336465,-19.89037488475889,-0.2210041653862099,-58.71537845526424,-0.6523930939473804
45,1,1,1,1,1,1,0,0.5769413113594055,1.527356,1,1,1,1,1,1,1,0.2271228742877234,1.0073364472854975,0.16444761436866337,0.24678826738125326,1.330933618065722,0.7392500653787076,0.24607270579856647,3.4638958368304884e-14,14.829885863766066,906.9211659524417,1.0272071196652415,10.962994094347836,0.15014833253793478,670.4415312236763,0.13465191623403755,-27.99816609097399,-0.3110907343441554,31.814925517903205,0.3534991724211467,-55.4872175865087,-0.6165246398500966,3.8668917694182294,0.3954860626690163,236.4796347287654,0.08769276037529034,-15.07735970217722,-0.16752621891308023,-18.46280845891497,-0.20514231621016635,-48.60645250757688,-0.540071694528632
46,1,1,1,1,1,1,0,0.5719574689865112,1.560689,1,1,1,1,1,1,1,0.22575606962462297,1.006240963415597,0.21466556791456182,0.5779379012109411,-0.06309212051783786,0.7641386109100072,0.2459806643915971,-1.3100631690576847e-14,19.35854091453519,936.7842399312029,1.0610309660564083,14.792608563677462,0.14966249242241364,715.8330078234163,0.13536761015358761,-30.057261931008963,-0.3339695770112107,35.037833090830276,0.3893092565647808,-58.56081898461905,-0.6506757664957672,4.565932350857729,0.39471827180582675,220.95123210778658,0.08806994660860776,-13.972596192886998,-0.15525106880985554,-18.32556547301217,-0.20361739414457966,-46.18332622438407,-0.513148069159823
47,1,1,1,1,1,1,0,0.569933295249939,1.594022,1,1,1,1,1,1,1,0.22471164216288117,1.0056391181662143,0.2297047988385439,0.9178251793240144,-1.4570391581068096,0.7733752270099976,0.2465278410672283,-4.241051954068098e-14,20.714778759259893,967.4352746714399,1.0957472813132176,16.020296725404496,0.14868480973283948,748.1904751665041,0.13516569470896628,-31.141890431694193,-0.34602100479660214,39.57669215782667,0.4397410239758519,-54.345766994313664,-0.603841855492374,4.6944820338553965,0.394273768590063,219.24479950493566,0.08867836625272868,-13.78721106854896,-0.15319123409498844,-19.36282725661188,-0.21514252507346532,-47.24567312094682,-0.5249519235660758
48,1,1,1,1,1,1,0,0.5684066414833069,1.627356,1,1,1,1,1,1,1,0.2237930525069661,1.0066295954763345,0.24509243115879542,1.0637435235472477,-3.7413353869227284,0.784130158373132,0.25132811448554615,-3.5083047578154947e-14,22.102435441900177,980.594190953491,1.1106514791635416,17.33118620348911,0.14603144111788197,768.9134782521342,0.13358453773751158,-31.18023984145861,-0.34644710934954015,45.36693461319737,0.5040770512577486,-44.211092540194784,-0.4912343615577198,4.771249238411064,0.39643321706797785,211.6807127013568,0.08965461737945146,-13.548141156041433,-0.1505349017337937,-21.47023353368527,-0.2385581503742808,-48.42913377148038,-0.538101486349782
