time_s,total_Fx_N_min,total_Fx_N_max,total_Fx_N_valid_scenarios,total_Fz_N_min,total_Fz_N_max,total_Fz_N_valid_scenarios,left_ankle_Nm_min,left_ankle_Nm_max,left_ankle_Nm_valid_scenarios,left_knee_Nm_min,left_knee_Nm_max,left_knee_Nm_valid_scenarios,left_hip_Nm_min,left_hip_Nm_max,left_hip_Nm_valid_scenarios,right_ankle_Nm_min,right_ankle_Nm_max,right_ankle_Nm_valid_scenarios,right_knee_Nm_min,right_knee_Nm_max,right_knee_Nm_valid_scenarios,right_hip_Nm_min,right_hip_Nm_max,right_hip_Nm_valid_scenarios
0.741856,-3.0216052521595262,3.419933921578777,15,877.0356249691819,980.0471787619325,15,-70.59857010715989,6.800658691223001,15,44.82297946636693,67.59456131532447,15,27.43650443862356,55.59138760312699,15,-36.40928669020465,5.922681984727248,15,-67.8946844173374,-41.17445209023828,15,-178.16409636431376,-97.15266740111225,15
0.775189,-10.00779874840741,3.9252452260630957,15,868.7695512964002,970.7593959365047,15,-67.51752309319657,5.652629550808111,15,41.88089932177464,62.73854046412065,15,28.826789623134854,52.90605875911771,15,-37.67447938855585,13.620353401090341,15,-64.30926124063576,-32.01020368208155,15,-174.7253983855283,-102.57297151890108,15
0.808522,-16.35914262422885,6.750002485537644,15,859.9039966329809,960.8093483520267,15,-66.72733104952061,4.903450415767879,15,35.73022280748106,60.04010424568102,15,25.39882988406402,48.112983916805355,15,-36.3815310499363,21.30070955437249,15,-59.011946563467475,-23.101977807610645,15,-168.4285478069101,-100.52126573239217,15
0.841844,-15.240417893981135,8.303819175833555,15,847.7281642908507,947.1617760587392,15,-73.62174309813435,5.7862377626752135,15,39.744465483765026,62.36629516662393,15,10.763660242328163,41.976063969502796,15,-27.67578482742021,23.637193598149523,15,-50.97629643142075,-20.11473919072739,15,-154.65410210868868,-74.24375446274175,15
0.875178,9.568289275461472,16.337769851079997,15,836.9946554217437,935.1265454168403,15,-80.7113230478796,6.882305063255043,15,36.62681067163761,65.66600632509265,15,-8.195784506170963,37.10376452018968,15,-19.212907639203323,23.507442815426064,15,-42.31643911944591,-17.703902044994248,15,-138.47928863785486,-45.57654905724895,15
0.908511,14.982595056128437,30.455857176075263,15,824.2687926341725,920.8890351410049,15,-86.20326667431773,7.947464256693275,15,34.001048998637486,68.12968047119631,15,-27.03175073543152,35.34940016348398,15,-13.20871638540384,21.530702733843395,15,-34.836841857120106,-15.438985230055067,15,-121.45476146990438,-20.06564140400329,15
0.941844,21.861522968006653,38.43378003536231,15,814.573297087905,910.0698755327277,15,-88.84907937359642,8.617338180893167,15,32.016712721321824,68.7714718413597,15,-41.211476724111606,32.10828432450454,15,-11.434513316731168,19.273452726960105,15,-30.03750934849177,-11.6823572396482,15,-109.95701580401968,-6.060587242667102,15
0.975178,28.55191586489351,34.896786057092235,15,808.0682622767439,902.8297081741723,15,-94.06368562192716,9.484322844746785,15,26.955979535546987,69.64389161792106,15,-60.53060629518443,28.274427644119893,15,-9.50731741395526,14.554656345415033,15,-24.54465529849979,-3.5208809285736815,15,-97.70198138134398,12.638514847115914,15
1.008511,29.778029641537294,39.635030057997014,15,801.2577713796593,895.2589439098434,15,-97.53353623080231,10.018800817157917,15,20.647560772676613,72.54306364336688,15,-76.11316456464544,24.1962572451962,15,-9.067709707448172,9.643808825206285,15,-21.65617097172341,1.719529324943946,15,-88.73164730717292,24.252716611300954,15
1.041844,38.509909012791454,47.067666571189456,15,795.5532757148951,888.9313940996652,15,-38.81867512181273,10.450663456257509,14,50.07374789883554,74.70873759217949,14,-36.91536666513994,16.12634261343748,14,-7.339998097467849,5.807771137481879,14,-16.737561907167496,-14.585666759739537,14,-75.93850523142515,-23.602293381864335,14
1.075178,41.96692531225756,60.3786961298336,15,794.485313261362,887.7765177362166,15,-44.39302733164248,10.641019039405837,14,44.133091447455385,75.42493821818118,14,-62.65296582156598,4.057198934874421,14,-7.354018967000888,2.456912590925393,14,-16.78759134529183,-6.627753837300822,14,-61.284398145153155,1.3396197846555093,14
1.108511,35.54381367455612,65.33006517960035,15,792.9581251142415,886.1100915506811,15,-47.158224000864195,10.256779457328737,14,37.638334974158326,71.76497029745542,14,-78.30613932424365,-4.513882015845674,14,-8.326480947396048,1.1729989772445464,14,-17.127269338939573,-3.3910351619258465,14,-55.57146164585443,10.162200685978169,14
1.141833,31.828468274037117,49.965725112538536,15,789.8657541679585,882.6684544892041,15,-42.69352209251236,9.639236285509604,14,35.8449592683742,65.91651973272403,14,-60.33795519557422,3.2137935125620096,14,-8.946397129737084,1.4030550955122187,14,-18.38425628463171,-10.800226658146533,14,-68.06687516563179,-11.507747498337261,14
1.175167,18.92091860637429,35.90538668608921,15,794.1623921317425,887.4764933114448,15,-102.24707400639382,8.95164051272586,15,-8.267904777231827,60.011667707614755,15,-105.99470298291597,12.381534990707351,15,-12.115994414741683,1.9570888128092783,15,-22.76759864004964,1.2551372418563957,15,-82.30454937484558,20.347290479565377,15
1.2085,12.635137365575305,31.29252575451035,15,805.2219251267273,899.8159173079847,15,-101.83075363405248,8.624066072767935,15,-9.435486049846766,57.63049341228498,15,-102.90964332182196,13.97286008037588,15,-13.93401675139092,2.266010812777143,15,-25.53352090361494,-2.839004680319201,15,-87.860763693736,10.518928657496174,15
1.241833,4.484605493210454,26.941401434865483,15,825.377897218635,922.2936679555584,15,-42.4015077134539,8.7914121753366,14,31.218074797888505,60.073133828172274,14,-52.97528629180484,6.669966045457995,14,-14.774367911859365,1.8932241733388189,14,-26.058037179905046,-19.29279674692129,14,-84.75167962726962,-40.22664649331054,14
1.275167,0.5085498059822157,31.122906434396207,15,858.6596480493945,959.3804537345062,15,-45.98830779227768,8.921514255239117,14,31.31796759209278,62.729992621220816,14,-61.276524458716274,3.723888657417511,14,-15.275851498823885,1.9723708486282874,14,-27.045380678890318,-19.32535083842096,14,-88.6442994811734,-40.24876888386546,14
1.3085,14.425671337001557,25.875281562434473,15,889.5661254003669,993.8098184002597,15,-119.01342536803946,8.812496117588918,15,-17.47383775947428,63.56287631219078,15,-126.2118832192515,9.811794361367308,15,-14.12604043105686,2.3440422744734803,15,-28.106032469670673,0.9347816912702984,15,-100.91504735495477,17.534986474450747,15
1.341833,10.680655142133196,21.480176994687003,15,931.4989820399738,1040.5942447257603,15,-119.06506344984278,9.008931066840653,15,-11.936177411089943,65.79652078488775,15,-112.27471922846668,16.810599220141125,15,-16.96168945134542,2.778131712512298,15,-35.08789036671419,-5.555128422611297,15,-113.563351756725,4.651534083388362,15
1.375167,11.470943124794777,26.065980378096892,15,950.4474169384031,1061.7899801619003,15,-121.83766143181046,9.727542877327409,15,-10.890750407829444,70.55136797313615,15,-109.12687441538807,20.094442259216,15,-16.257899578292815,1.7852799579477576,15,-37.264133288820126,-3.369897674003785,15,-114.85096650337093,10.432309279423395,15
1.4085,7.859951434353362,39.059609097646174,15,957.8896360280526,1070.1247292199826,15,-119.68447426340549,10.562725287993285,15,-7.307571681395331,73.37329271729314,15,-94.0170078461392,27.816434446258757,15,-17.27252381891611,1.11975252458112,15,-42.62957616300448,-5.77353574182365,15,-118.54928488151289,6.840157031722251,15
1.441833,7.357715551490327,29.550888409925317,15,951.2427382047213,1062.7611681955343,15,-115.68596534615479,11.160199994628812,15,-2.9253306716359475,75.44523927372971,15,-75.47717852819459,36.80193907041825,15,-18.00312738262186,-0.12177141221164689,15,-47.94979297191945,-8.547496624211222,15,-120.08577493107913,2.315459724653639,15
1.475156,6.546403500734181,15.13834611917312,14,916.4714562088335,1024.0196878381455,14,-106.42841621337288,11.089903941316944,14,1.4297390465031583,71.53311779173626,14,-49.969632585610896,45.96689655668246,14,-19.636197305446835,-0.9054425627358214,14,-53.12467195915624,-16.157866728183915,14,-122.84422781846321,-11.475106957680886,14
1.508489,-18.257556348759532,3.158839745772488,14,867.7671507277798,969.7316322458689,14,-93.14734887544444,10.141699976248088,14,4.346288642380685,59.756184360922596,14,-24.428144419496064,48.72182891996152,14,-25.495242356264708,-0.780612120254986,14,-64.89966593544973,-27.20869060428949,14,-124.49803831364693,-30.8930718055303,14
1.541822,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1
1.575156,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.608489,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.641822,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.675156,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.708489,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.741822,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.775144,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.808478,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.841811,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.875144,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.908478,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.941811,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1.975144,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.008478,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.041811,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.075133,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.108467,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.1418,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
2.175133,-103.48791703411155,-84.67193211881845,14,645.3579250777971,721.1861968338696,14,,,0,,,0,,,0,,,0,,,0,,,0
2.208467,-128.8497031332579,-105.42248438175625,14,509.3171373269795,579.3863096711355,14,,,0,,,0,,,0,,,0,,,0,,,0
2.2418,-111.9451576834796,-87.45993034483928,14,371.7961653679116,478.7126059597481,14,,,0,,,0,,,0,,,0,,,0,,,0
2.275133,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
2.308467,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.3418,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.375133,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.408456,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.441789,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.475122,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.508456,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.541789,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.575122,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.608456,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.641789,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.675122,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.708444,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.741778,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.775111,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.808444,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.841778,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.875111,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.908444,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.941778,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2.975111,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.008433,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.041767,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.0751,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.108433,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1
3.141767,-470.7093730976518,-385.12585071626035,14,1034.3285198971528,1155.9390730075615,14,-85.44019324370865,-27.866446446177793,12,-28.119614365991733,38.13011461679916,12,-82.01567913436546,-19.019074717570128,12,-10.653794159886825,-0.966519242920756,12,-20.44304193106099,28.009858681311435,12,-49.26016634456286,4.909405637589931,12
3.1751,-397.5379075901665,-325.25828802831813,14,853.3506491167618,953.7215470892304,14,-70.5457140547295,-22.903404675189446,11,-21.493373509010205,34.83052763194651,11,-57.839150555625714,-7.443606126207264,11,-9.497614782407144,-1.1977512864202302,11,-22.689171278806885,14.217111485620054,11,-48.617663910203675,-8.245832906420222,11
3.208433,-308.7193348104383,-246.7969399933948,15,610.3268554138525,740.5009798558935,15,,,0,,,0,,,0,,,0,,,0,,,0
3.241767,-194.43847472734674,-159.06594372759665,15,405.9228207466951,623.8734829979103,15,,,0,,,0,,,0,,,0,,,0,,,0
3.2751,-69.52765634458127,-56.88626428193033,15,251.21036677686538,538.3487986509375,15,,,0,,,0,,,0,,,0,,,0,,,0
3.308433,27.584053480435845,55.62811113206125,15,245.6915365415324,514.9440246475665,15,,,0,,,0,,,0,,,0,,,0,,,0
3.341756,111.52786522441352,165.2788546566913,15,338.0632692504683,549.2768488305258,15,,,0,,,0,,,0,,,0,,,0,,,0
3.375089,179.765771907679,254.82811357659224,15,484.9022802083464,628.7669263157997,15,,,0,,,0,,,0,,,0,,,0,,,0
3.408422,228.60554705410192,313.2070693420225,15,683.395310209629,766.0538632682043,15,,,0,,,0,,,0,,,0,,,0,,,0
3.441756,260.81117314986835,346.9728028688389,15,848.8742349884186,948.3399755573762,15,-20.27250240861071,3.9539941617926324,13,-12.319230410188815,18.77807395503619,13,-64.57475322276247,-28.382741395315897,13,-72.93555628413397,7.545281213977219,13,37.59107157920338,88.34367306071033,13,-12.654207346535273,59.37674367412349,13
3.475089,269.3967707485075,354.4713312060027,15,959.011381979849,1131.1261936279036,15,-28.891704425473748,5.488889859097558,15,-18.399953668786512,25.72609765788622,15,-80.69585352459583,-54.56334108803729,15,-77.6938533465763,9.421435570363514,15,65.32557137337801,113.87934435738894,15,21.872945204799027,88.42108019220339,15
3.508422,262.05506574650684,337.6851032330964,15,1038.7935691581608,1273.835543398042,15,-33.7944253778708,6.236816722652129,15,-21.73763983877113,29.782955764773668,15,-94.49960487369522,-70.1487367669281,15,-84.4732404998453,10.050960380056246,15,81.73315558780277,131.40741682945045,15,42.65458066839909,107.40345973867754,15
3.541756,240.35861978035584,295.26625005050875,15,1104.9531889266827,1326.3218099042956,15,-37.492893862833185,6.301492612635666,15,-24.408581762044204,31.596104787553955,15,-103.3645288220988,-81.33720787505192,15,-88.07261916979667,10.011428488188592,15,93.40710385564033,142.2235766003476,15,58.35447571342153,119.44599305388135,15
3.575089,193.40349150400175,236.38204517155785,15,1146.2787523636853,1309.8503590529378,15,-40.180502521088385,6.988147422796445,15,-25.61748084541477,33.567682158445386,15,-108.49131643614263,-88.19511720613536,15,-82.90443013084223,9.619229622667632,15,101.7407682333839,146.37616300190612,15,70.2547706452555,121.9959954213516,15
3.608422,139.05322125672302,196.32822946833093,15,1126.00667793694,1258.0670622970558,15,-43.425230666335565,7.702634810344609,15,-25.264912668369483,37.781211238430245,15,-109.00746127011328,-86.91589299703308,15,-67.16797359133457,10.32684444377633,15,107.24079334065819,144.39096825955642,15,81.60502837327654,117.7103822342102,15
3.641744,98.6232877820076,136.10536931339644,14,1063.1248925107084,1187.8367899863658,14,-42.42352729932273,7.164988467952558,14,-24.82852352701081,35.694054306171715,14,-102.08480006103102,-80.65296870635238,14,-59.91343158867882,10.246816581005259,14,107.21184272019191,140.4659517758829,14,81.95154727118346,113.49220917754865,14
3.675078,92.88216827079128,134.25149944352856,14,1013.3895580077851,1132.3040698959883,14,-38.504959875406925,6.292517563176833,14,-24.22279251808505,30.092981229760408,14,-93.84840408688038,-76.73315222668232,14,-59.6099602106376,9.903463391718784,14,103.53974922743214,136.43927731568482,14,74.78510182952932,107.09607154970986,14
3.708411,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1
3.741744,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.775078,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.808411,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.841744,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.875078,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.908411,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.941733,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3.975067,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.0084,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.041733,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.075067,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.1084,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.141733,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.175067,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.2084,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.241722,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.275056,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4.308389,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1
4.341722,-105.45196602213481,-82.15428562032207,14,836.0489001165188,934.1890668717317,14,-82.37318803481757,-33.65352607879299,13,-22.13821141798455,38.31971070246221,13,-131.84096721520132,-89.60767741603541,13,-9.900974545703603,-0.34721432112305245,13,7.702119332796358,24.92059550331678,13,6.626665680095376,34.798822272023465,13
4.375056,-80.36255543432065,-62.59155888092839,14,752.8383532333344,841.1628353227794,14,-74.66909249260257,-31.08054427651261,13,-24.164603920668334,28.88014357274686,13,-120.65056998656345,-80.14768596190943,13,-9.150166457041871,-0.23620251358763322,13,8.872658166079301,25.186928666012317,13,7.378357430907129,32.565923439614664,13
4.408389,-95.31820126897128,-39.16725748337323,15,676.4347042320308,783.1607538360106,15,-68.54661489057244,-28.689376302259106,14,-22.157711393877797,43.50673212477694,14,-109.64017832672228,-73.60950539883967,14,-7.317904691331684,0.22479344054793837,14,-0.046746570719744085,23.504952760042052,14,-3.0551739752292297,28.496678585697055,14
4.441722,-125.02623916059179,7.449617767812254,15,602.9710751462267,776.2408189858154,15,-65.39797236416688,-26.86869767328481,13,-18.19862996441082,29.766879477752337,13,-103.14476578511879,-70.04582903708408,13,-5.603427007025408,0.3347842364298799,13,1.7017319407357823,24.045693380117925,13,-0.8278336535922564,24.947183510468182,13
4.475056,-166.42174653057808,-49.31073255901691,15,599.0185828790093,791.234975710012,15,-67.23250068303173,-26.763182698916037,11,-6.821455746999,41.17895601594426,11,-97.9711206075498,-61.75407563975257,11,-3.5797907479583384,0.4196814340606291,11,-1.5660571396674925,17.887415177459417,11,-4.555354846218176,19.760701156292548,11
4.508389,-200.63546250101123,-132.8928467172259,15,680.535297509027,829.6545035720513,15,,,0,,,0,,,0,,,0,,,0,,,0
4.541722,-285.52551529646286,-220.33589500642762,15,796.6371335353475,890.8844497819019,15,,,0,,,0,,,0,,,0,,,0,,,0
4.575044,-366.36968070275327,-250.32886423261667,15,914.2940664466013,1021.5859098511489,15,,,0,,,0,,,0,,,0,,,0,,,0
4.608378,-423.3353430364839,-258.95397953134557,15,1030.6110487616822,1156.7987835478,15,,,1,,,1,,,1,,,1,,,1,,,1
4.641711,-416.94849095763465,-258.73330208943605,15,1070.803879401208,1259.035298352808,15,,,1,,,1,,,1,,,1,,,1,,,1
4.675044,-343.5006182125067,-243.0762138030553,15,1074.7273753638988,1326.0230440910166,15,-98.15933235478165,43.51112909449216,15,-18.345935354692443,146.48352715055708,15,-140.55919551070457,-10.276054234770882,15,-11.57665157639364,1.3170620877120631,15,-4.176040515945159,77.36279602926271,15,-10.684663527619147,81.29613155921105,15
4.708378,-262.479241657294,-208.93535713141688,15,1042.7603479432673,1286.7889202441693,15,-87.72960859585338,31.71519707253178,15,-54.52093813989918,77.62292400079184,15,-156.98298361011538,-58.65853817648849,15,-20.066260578230853,7.46242879272892,15,44.06265234437459,101.49233267258026,15,40.499911154820595,100.82588934965565,15
4.741711,-174.86564718363013,-123.81272980442215,15,972.3393106093974,1149.969256911989,15,-71.25369767152729,20.689123908652938,14,-66.71322647399016,29.84794635130403,14,-144.76592192166422,-80.48230985979055,14,-27.610780051942395,10.713880904321531,14,71.73818311432517,120.338960150726,14,63.06040553725668,101.66889148005305,14
4.775044,-125.06612411316529,-30.665082009668783,15,873.3703462587742,975.9903428901657,15,,,0,,,0,,,0,,,0,,,0,,,0
4.808378,-76.6538427651864,39.02076391426313,15,696.471108054844,778.2840823783927,15,,,0,,,0,,,0,,,0,,,0,,,0
4.841711,-29.432219431243936,37.422643315466914,15,513.7515571208806,662.6324265362365,15,,,0,,,0,,,0,,,0,,,0,,,0
4.875033,-0.7879434464124291,17.81591631567802,15,347.17110141149317,604.1260843316885,15,,,0,,,0,,,0,,,0,,,0,,,0
4.908367,-19.33152852591455,38.0097130311317,15,271.9222999078924,582.2341174267133,15,,,0,,,0,,,0,,,0,,,0,,,0
4.9417,4.416123098140188,56.38217100305111,15,323.05013310520104,602.0985075592286,15,,,0,,,0,,,0,,,0,,,0,,,0
4.975033,39.535172979508175,76.26681882902712,15,507.9492165335667,653.3619999896222,15,,,0,,,0,,,0,,,0,,,0,,,0
5.008367,83.45618363316434,102.00200221831186,15,687.6604788317787,768.4206188703612,15,,,0,,,0,,,0,,,0,,,0,,,0
5.0417,124.32823907492862,151.9567366471347,15,822.0657051911098,946.2652491646537,15,,,0,,,0,,,0,,,0,,,0,,,0
5.075033,153.45972154338224,187.56188188635596,15,917.87030742113,1104.5812181905076,15,,,2,,,2,,,2,,,2,,,2,,,2
5.108367,175.5528367713925,217.51819935195348,15,996.8842971617535,1183.2065902106292,15,-38.47003069702581,-6.39093206453299,15,-36.16800074204063,8.560156407734373,15,-143.42361460991486,-69.6505700628775,15,-127.91055163882734,11.598156143145488,15,66.58707073025968,122.25876044747687,15,-39.14885476421972,75.09408028812601,15
5.1417,192.59497407925056,248.4585539430922,15,1051.2308760407195,1219.759660834817,15,,,2,,,2,,,2,,,2,,,2,,,2
5.175022,202.15686318540287,257.6718053058306,15,1079.5688375915674,1212.9592517071487,15,,,0,,,0,,,0,,,0,,,0,,,0
5.208356,199.62093973646168,243.98114856678674,15,1036.102835372265,1157.7599784298525,15,,,0,,,0,,,0,,,0,,,0,,,0
