video,frames,force_coverage_pct,torque_coverage_pct,median_Fz_N,p95_Fz_N,left_ankle_p95_abs_Nm,left_knee_p95_abs_Nm,left_hip_p95_abs_Nm,right_ankle_p95_abs_Nm,right_knee_p95_abs_Nm,right_hip_p95_abs_Nm
20251212_132025_1.mp4,290,58.27586206896552,39.6551724137931,869.9767333566307,1128.8632119803015,50.35222946507825,65.64802758677801,157.454103222436,40.49403681861043,99.78132905881844,143.47937603044005
20251212_133639_1.mp4,269,48.698884758364315,25.650557620817843,865.7817357391693,1150.1355980876465,53.803341076578484,49.7518702222081,121.98919524626125,34.39292085585437,84.28751443742718,136.86081483318213
20251212_134838_1.mp4,214,31.308411214953267,18.69158878504673,870.5834668729522,1058.494202702885,37.60637313699475,35.043846826095226,146.86587525098383,46.35843815782791,55.5161511297359,74.97584665987864
20251212_135118_1.mp4,282,58.156028368794324,34.751773049645394,882.7706454485848,1192.7449635287421,42.42258479008256,62.198816511756036,120.62237323562397,32.915452094825675,124.25077358748909,168.3581817453974
20251212_135431_1.mp4,216,45.83333333333333,23.14814814814815,894.3432261078435,1171.527922515617,60.01728259534219,91.29805109635004,174.84069847254634,57.84475471785463,111.06035840026844,160.92471973256775
20251212_140101_1.mp4,309,50.161812297734635,31.06796116504854,887.6224555621799,1243.2117069631543,33.51963382038322,74.9139864029884,60.288371775161735,52.77717442116215,82.916315355925,208.8629353686924
